"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Akr1b3",1.75047735917183e-07,0.25983514619405,0.331,0.187,0.00439877455586289,"Akr1b3"
"Rhog",1.81313930538227e-07,0.258957813251613,0.284,0.153,0.00455623776049511,"Rhog"
"Gak",1.92134509285847e-07,0.536574887283916,0.168,0.078,0.00482814808384405,"Gak"
"Ehmt2",2.0022225625659e-07,0.436873820642644,0.155,0.069,0.00503138507747184,"Ehmt2"
"Rps17",2.02582711792869e-07,-0.235852237804234,0.96,0.994,0.005090700964643,"Rps17"
"Sumo3",2.05188607066375e-07,0.223275386829751,0.209,0.104,0.00515618450697093,"Sumo3"
"Ly6e",2.12513292620058e-07,0.259466437656047,0.929,0.845,0.00534024653024944,"Ly6e"
"Cdc42se2",2.16822708512325e-07,0.200630650137192,0.304,0.167,0.00544853784220621,"Cdc42se2"
"Anxa11",2.21967619736736e-07,0.369056281505397,0.161,0.073,0.00557782431636445,"Anxa11"
"Atf6",2.23443030652305e-07,0.370020729182429,0.154,0.068,0.00561489991726178,"Atf6"
"Bcap29",2.37000818364971e-07,0.344621289244284,0.18,0.085,0.00595559356469335,"Bcap29"
"Utp14a",2.38883339728907e-07,0.242114376439983,0.172,0.08,0.00600289944404772,"Utp14a"
"Prkca",2.41532342871635e-07,0.599378955058835,0.155,0.07,0.00606946624402133,"Prkca"
"Lrrfip2",2.47570146314111e-07,0.387866012539245,0.182,0.087,0.00622119020672729,"Lrrfip2"
"Exosc5",2.51196253660741e-07,0.234180070710472,0.209,0.104,0.00631231065824077,"Exosc5"
"Irak1",2.5224592440341e-07,0.287053094958917,0.191,0.093,0.00633868783433328,"Irak1"
"Tagap",2.52593157782387e-07,0.328651275005609,0.159,0.073,0.0063474134619136,"Tagap"
"Pom121",2.54410872144865e-07,0.413916245828108,0.151,0.067,0.00639309080612831,"Pom121"
"Blvra",2.5530965377515e-07,0.527401023872775,0.157,0.072,0.00641567628971573,"Blvra"
"Tnpo3",2.55605435250624e-07,0.244146127726922,0.171,0.079,0.00642310898241294,"Tnpo3"
"Elf4",2.60931138823304e-07,0.270502805400526,0.19,0.093,0.00655693858749082,"Elf4"
"Trappc1",2.62108420690555e-07,0.407596540911854,0.17,0.079,0.00658652250353296,"Trappc1"
"Phc3",2.64255682374559e-07,0.406364286754506,0.172,0.082,0.00664048104239029,"Phc3"
"Cyb5r4",2.65605057975152e-07,0.388058808626327,0.182,0.088,0.00667438950185759,"Cyb5r4"
"Nom1",2.68549033527839e-07,0.24744814327186,0.172,0.08,0.00674836866352107,"Nom1"
"Hmgn3",2.71031846438051e-07,-0.91193023665166,0.102,0.18,0.00681075926914178,"Hmgn3"
"Upf3b",2.74738281827171e-07,0.369456352661932,0.199,0.099,0.00690389828403498,"Upf3b"
"Ppp6c",2.75223891008134e-07,0.285199400193588,0.181,0.087,0.00691610115714339,"Ppp6c"
"Mrpl40",2.86315001816607e-07,0.379995223868515,0.165,0.077,0.00719480968064953,"Mrpl40"
"Pigx",2.88434478836891e-07,0.311226693555281,0.195,0.096,0.00724807001869223,"Pigx"
"Sike1",2.91251195216161e-07,0.267985304069734,0.208,0.104,0.00731885128458692,"Sike1"
"Surf1",2.9221220294121e-07,0.40032963020543,0.16,0.073,0.00734300044770968,"Surf1"
"Zfand3",2.92302851714139e-07,0.314269079849384,0.159,0.072,0.0073452783607246,"Zfand3"
"Ubap2",2.94752567110898e-07,0.365254330590146,0.159,0.073,0.00740683725892977,"Ubap2"
"Exoc5",2.98649029898441e-07,0.227194129953066,0.161,0.073,0.00750475147231794,"Exoc5"
"Clk4",3.02580757226493e-07,0.253710174812098,0.226,0.117,0.00760355184834455,"Clk4"
"Mical1",3.08708036258662e-07,0.568775068172989,0.154,0.07,0.00775752424314392,"Mical1"
"Ppp2r5e",3.09211728800379e-07,0.443357803258479,0.151,0.068,0.00777018153302473,"Ppp2r5e"
"Slc4a1ap",3.10258005186175e-07,0.342331323654945,0.167,0.078,0.00779647341232339,"Slc4a1ap"
"Zbtb8os",3.14690175232832e-07,0.306490702083737,0.215,0.111,0.00790784941342585,"Zbtb8os"
"Zfp593",3.15953085847177e-07,0.27290047247102,0.167,0.077,0.0079395850942537,"Zfp593"
"Chd2",3.19204583400454e-07,0.245026697001844,0.519,0.32,0.00802129197627001,"Chd2"
"Lyar",3.24565291764859e-07,0.228866966979996,0.222,0.115,0.00815600121675915,"Lyar"
"Pank2",3.24643958781232e-07,0.246997315479001,0.176,0.083,0.00815797804021358,"Pank2"
"Cd84",3.28994783233071e-07,0.200811719588233,0.31,0.176,0.00826730990786383,"Cd84"
"Pcnt",3.29721771984252e-07,0.214261325574618,0.188,0.091,0.00828557840819226,"Pcnt"
"Tmem248",3.33522736685404e-07,0.394370512015926,0.155,0.07,0.00838109285016752,"Tmem248"
"Ube2e1",3.34528029008559e-07,0.249322810231863,0.235,0.122,0.00840635484095608,"Ube2e1"
"Gmip",3.3895934709265e-07,0.366903271521587,0.171,0.08,0.00851770943309119,"Gmip"
"Gars",3.39556843122819e-07,0.388535851454956,0.152,0.068,0.00853272391083331,"Gars"
"Nrbf2",3.45697449012394e-07,0.329403492601378,0.165,0.077,0.00868703119623245,"Nrbf2"
"Sos2",3.47370852349604e-07,0.417947466805803,0.153,0.069,0.0087290821486932,"Sos2"
"Dbf4",3.50142862596516e-07,0.519046199304004,0.157,0.073,0.00879873999418786,"Dbf4"
"Pin4",3.5701741512124e-07,0.208506399913504,0.272,0.147,0.00897149062458164,"Pin4"
"Zfr",3.57549810948208e-07,0.24316507516809,0.264,0.143,0.00898486919931753,"Zfr"
"Sart1",3.646824034361e-07,0.337198844106229,0.207,0.104,0.00916410411594576,"Sart1"
"Gm45716",3.99748290460302e-07,0.484244316984114,0.174,0.085,0.0100452747909769,"Gm45716"
"Etv3",4.0449213567688e-07,0.294525224116392,0.197,0.099,0.0101644828774243,"Etv3"
"Prdx1",4.07694215254454e-07,-0.242345677008386,0.743,0.833,0.0102449479351292,"Prdx1"
"Spg21",4.13893984279508e-07,0.30106490547719,0.204,0.103,0.0104007419309598,"Spg21"
"Tial1",4.21659759339241e-07,0.289676194098583,0.177,0.085,0.0105958880924358,"Tial1"
"Kin",4.23192349620599e-07,0.216476953258677,0.174,0.083,0.010634400553616,"Kin"
"Eef2",4.27871137132788e-07,-0.301392313788542,0.937,0.959,0.0107519738050098,"Eef2"
"Prkcb",4.38138552791374e-07,0.283608503055422,0.183,0.089,0.0110099836930944,"Prkcb"
"Pqbp1",4.44176930793942e-07,0.3399895237017,0.168,0.079,0.011161722093921,"Pqbp1"
"Epb41",4.66810069478738e-07,0.250012075207108,0.24,0.127,0.0117304702359312,"Epb41"
"Taf12",4.67047178393986e-07,0.251918275523414,0.185,0.09,0.0117364285458625,"Taf12"
"Gpr132",4.77952508560559e-07,0.329006307933121,0.21,0.109,0.0120104685876183,"Gpr132"
"Adprh",4.8785060374824e-07,0.334842106865111,0.163,0.077,0.0122591978215895,"Adprh"
"Sub1",4.91666187592403e-07,0.338258345803185,0.957,0.933,0.0123550796280095,"Sub1"
"Mlx",4.93499214111768e-07,0.317292220670718,0.166,0.078,0.0124011417514146,"Mlx"
"Trappc3",4.93905492849219e-07,0.338177923652605,0.173,0.083,0.012411351129808,"Trappc3"
"Bscl2",5.00790390945859e-07,0.205807053229824,0.178,0.087,0.0125843617340785,"Bscl2"
"Mrpl15",5.0125758728196e-07,0.218114660196051,0.222,0.115,0.0125961019108084,"Mrpl15"
"Rngtt",5.03312013357356e-07,0.23891222644071,0.159,0.073,0.012647727583657,"Rngtt"
"Myo1f",5.0522724923284e-07,0.389268731950074,0.187,0.093,0.012695855545972,"Myo1f"
"Dhx8",5.28436130064097e-07,0.274654616540732,0.165,0.078,0.0132790715123807,"Dhx8"
"Ep300",5.29015735641619e-07,0.2049353218322,0.273,0.15,0.0132936364209382,"Ep300"
"Def6",5.3703859323095e-07,0.277743504116792,0.18,0.088,0.0134952428093005,"Def6"
"Fbxl12",5.42493532478172e-07,0.439432211297102,0.162,0.077,0.013632319977644,"Fbxl12"
"Atg3",5.62178106023714e-07,0.201324502728041,0.236,0.124,0.0141269736262699,"Atg3"
"Spint2",5.79639593020469e-07,-1.22966735041208,0.158,0.229,0.0145657633330114,"Spint2"
"Taf1d",5.90906519239129e-07,0.215133601784235,0.369,0.216,0.0148488899219601,"Taf1d"
"Prkch",5.94440838089574e-07,0.221296440931751,0.269,0.147,0.0149377038203529,"Prkch"
"Il7r",5.95735476625638e-07,-0.662515045722795,0.325,0.405,0.0149702367921256,"Il7r"
"Copz1",6.01243840540583e-07,0.278418621836574,0.175,0.084,0.0151086564689443,"Copz1"
"Tle3",6.04740117449733e-07,0.312593857760452,0.196,0.099,0.0151965144113943,"Tle3"
"Klrb1f",6.24185923760251e-07,0.551054038846278,0.193,0.1,0.0156851680781714,"Klrb1f"
"Yeats4",6.31338899081644e-07,0.229304862001878,0.232,0.124,0.0158649151950226,"Yeats4"
"Rc3h1",6.35904490498746e-07,0.270769321726144,0.21,0.109,0.015979643941743,"Rc3h1"
"Ifitm3",6.55696851698122e-07,1.37150921818139,0.405,0.292,0.0164770061863221,"Ifitm3"
"Txk",6.66302608515388e-07,0.339792678847612,0.63,0.456,0.0167435182493832,"Txk"
"Dip2b",6.78848816616415e-07,0.326707078904708,0.17,0.082,0.0170587919127539,"Dip2b"
"Ing1",6.97170456139254e-07,0.212989540564016,0.202,0.103,0.0175191963923233,"Ing1"
"Atp5o",7.07252038913828e-07,-0.351958333238644,0.686,0.692,0.0177725364858656,"Atp5o"
"Rrbp1",7.08967206188614e-07,0.204762585064697,0.566,0.368,0.0178156369243137,"Rrbp1"
"Ccdc25",7.12314860181316e-07,0.296017795963168,0.2,0.101,0.0178997601214963,"Ccdc25"
"Zfp830",7.26802328431648e-07,0.302505800724655,0.16,0.075,0.0182638157111589,"Zfp830"
"Mrpl9",7.37225558240507e-07,0.226233910034402,0.206,0.105,0.0185257410530257,"Mrpl9"
"Hip1r",7.42779058982121e-07,0.25855258362617,0.187,0.093,0.0186652949731617,"Hip1r"
"Galnt6",8.08085354133591e-07,0.325255125167005,0.189,0.095,0.020306376864023,"Galnt6"
"Senp7",8.09286674157067e-07,0.284404737515883,0.218,0.115,0.0203365648348929,"Senp7"
"Mecp2",8.11127218866096e-07,0.365337544731969,0.152,0.07,0.0203828158828861,"Mecp2"
"Atp6v0d1",8.24689585216033e-07,0.220902022481476,0.172,0.083,0.0207236245868937,"Atp6v0d1"
"Smc5",8.43913711613671e-07,0.239988948220915,0.198,0.101,0.0212067076591399,"Smc5"
"Iws1",8.91093142543345e-07,0.216664207789419,0.214,0.111,0.0223922795789717,"Iws1"
"Acap1",8.94255619507135e-07,0.214142674925752,0.262,0.145,0.0224717494625948,"Acap1"
"Kdm3b",9.34440674629466e-07,0.262325865307573,0.163,0.078,0.0234815597127638,"Kdm3b"
"Srsf6",9.42430278047446e-07,0.219604209187503,0.295,0.167,0.0236823304570543,"Srsf6"
"Rars",9.48937007929477e-07,0.411238185763988,0.161,0.077,0.0238458380722598,"Rars"
"Cox7b",9.56908063452487e-07,-0.303971078393152,0.751,0.77,0.0240461427264975,"Cox7b"
"Trappc8",9.62112421444916e-07,0.284706430592154,0.15,0.069,0.0241769230384893,"Trappc8"
"Pde7a",9.6652973055855e-07,0.225571148806501,0.288,0.166,0.0242879255992058,"Pde7a"
"Eif3j1",9.70162153079419e-07,0.228075537851848,0.261,0.143,0.0243792047447327,"Eif3j1"
"Ubl4a",9.84141146546876e-07,0.321202009806292,0.171,0.084,0.0247304828715765,"Ubl4a"
"Zkscan3",9.97453654347179e-07,0.476812328615874,0.163,0.079,0.0250650128800903,"Zkscan3"
"Atad2",1.04616524928541e-06,0.225009335215892,0.273,0.153,0.0262890865492931,"Atad2"
"Fxyd5",1.08360751920003e-06,0.270332204730209,0.888,0.728,0.0272299733499775,"Fxyd5"
"Ptpn2",1.094350493927e-06,0.209258426996569,0.261,0.145,0.0274999335618916,"Ptpn2"
"Trp53inp1",1.14551436309369e-06,0.255336572811854,0.196,0.1,0.0287856304301814,"Trp53inp1"
"Rab43",1.2084633069198e-06,0.24689311624333,0.17,0.083,0.0303674744395876,"Rab43"
"Coro1c",1.22361101634914e-06,0.294961567820752,0.155,0.073,0.0307481212298375,"Coro1c"
"Psmg4",1.26349289211201e-06,0.25445751937326,0.244,0.133,0.0317503128858827,"Psmg4"
"Fam50a",1.27928452508705e-06,0.230017610812293,0.181,0.09,0.0321471408309124,"Fam50a"
"4930453N24Rik",1.29026863060417e-06,0.243230207808367,0.199,0.101,0.0324231604184521,"4930453N24Rik"
"D5Ertd579e",1.35343386686766e-06,0.246498655661793,0.153,0.072,0.0340104396405173,"D5Ertd579e"
"Rap2c",1.42785124344584e-06,0.283683662867568,0.204,0.106,0.0358804738965506,"Rap2c"
"Setx",1.48719105310676e-06,0.326790398826345,0.229,0.126,0.0373716239735199,"Setx"
"Cox5b",1.4885549909993e-06,-0.342850023446251,0.825,0.885,0.0374058983688215,"Cox5b"
"Snx1",1.53491452940551e-06,0.32637090403623,0.152,0.072,0.038570867209431,"Snx1"
"Rasa1",1.54395060330162e-06,0.205922626184688,0.247,0.136,0.0387979347103665,"Rasa1"
"Lmnb1",1.56603218147367e-06,0.279262942004067,0.163,0.08,0.0393528226882518,"Lmnb1"
"Rapgef6",1.5724769282843e-06,0.256064292390397,0.555,0.37,0.0395147727308562,"Rapgef6"
"Arl5b",1.65885687577069e-06,0.356437416074487,0.191,0.099,0.0416854144312418,"Arl5b"
"Nol11",1.66753300050191e-06,0.446841084844864,0.153,0.074,0.0419034367696126,"Nol11"
"Akt2",1.66953211312783e-06,0.268719430864579,0.15,0.07,0.0419536724707891,"Akt2"
"Acsl4",1.69710832348574e-06,0.21459981014033,0.152,0.072,0.0426466350608732,"Acsl4"
"Cenpa",1.7143946328017e-06,0.380399002598092,0.233,0.131,0.0430810227276739,"Cenpa"
"Cib1",1.76284678143693e-06,0.218235993894235,0.189,0.096,0.0442985767707287,"Cib1"
"Trabd",1.8207219806647e-06,0.36390758627169,0.179,0.09,0.0457529226521232,"Trabd"
"Mphosph10",1.82084275163967e-06,0.227809457622695,0.185,0.094,0.0457559575059532,"Mphosph10"
"Il4ra",1.84729259777428e-06,0.272682670961544,0.17,0.084,0.0464206156894699,"Il4ra"
"Heca",1.86735395623924e-06,0.229573262276823,0.292,0.169,0.0469247375663359,"Heca"
"Mybbp1a",1.88754024978291e-06,0.215240269878342,0.192,0.099,0.0474319989367946,"Mybbp1a"
"Dcaf13",1.89496882221154e-06,0.286006192407415,0.157,0.075,0.0476186715333539,"Dcaf13"
"H2afy",1.903008433332e-06,-0.38377087384426,0.716,0.702,0.0478206989211998,"H2afy"
"Usp14",1.97500520747348e-06,0.270686969209522,0.15,0.072,0.0496299058586011,"Usp14"
"Golga7",2.03222364466467e-06,0.398673457420077,0.177,0.09,0.0510677479667786,"Golga7"
"Srsf4",2.05524742136617e-06,0.328279454549019,0.163,0.08,0.0516463124515104,"Srsf4"
"Ahnak",2.05607502144771e-06,0.265307252839865,0.658,0.464,0.0516671092139595,"Ahnak"
"Ighm",2.0703379948454e-06,0.249972858559786,0.318,0.189,0.0520255234724701,"Ighm"
"Spry2",2.08354473301665e-06,0.282565646488202,0.296,0.176,0.0523573955959755,"Spry2"
"Nsrp1",2.23100941440504e-06,0.246891424965888,0.194,0.101,0.0560630355745842,"Nsrp1"
"Prkx",2.27057261201336e-06,0.317673263190683,0.151,0.072,0.0570572191672838,"Prkx"
"Tmem9b",2.28911162631755e-06,0.351157245714766,0.187,0.098,0.0575230860577338,"Tmem9b"
"Snx4",2.28993291037867e-06,0.205086801684966,0.188,0.096,0.0575437241049055,"Snx4"
"Actr3",2.45259759560246e-06,0.222040060284544,0.824,0.601,0.0616313249798941,"Actr3"
"Midn",2.51557075730345e-06,0.227506135319082,0.178,0.089,0.0632137775602784,"Midn"
"Pitpnb",2.52002382193889e-06,0.271075362805647,0.19,0.099,0.0633256786215023,"Pitpnb"
"Cxcr3",2.56188577741866e-06,0.47725173360733,0.186,0.099,0.0643776277007536,"Cxcr3"
"Nhp2",2.64532279886567e-06,0.241734037164935,0.287,0.166,0.0664743166126954,"Nhp2"
"Ap1g1",2.70802969167066e-06,0.264953686063004,0.154,0.074,0.0680500781219919,"Ap1g1"
"Cir1",2.72627265519168e-06,0.221491926946472,0.217,0.119,0.0685085055523118,"Cir1"
"Ate1",2.91145765534152e-06,0.253970376344814,0.186,0.096,0.073162019421077,"Ate1"
"Pde4b",2.97434839513549e-06,0.370731154502489,0.19,0.1,0.0747424008213598,"Pde4b"
"Txndc11",3.03348772686545e-06,0.216061555859167,0.151,0.073,0.076228513088402,"Txndc11"
"Lpxn",3.05258623202409e-06,0.229930126973948,0.217,0.117,0.0767084394245332,"Lpxn"
"Gps2",3.1002720930963e-06,0.26362493379594,0.19,0.1,0.0779067374274169,"Gps2"
"Ckap5",3.10132012186879e-06,0.215008603607388,0.155,0.075,0.0779330733424407,"Ckap5"
"Pkp3",3.16307081243823e-06,0.245164236932515,0.26,0.151,0.0794848064457602,"Pkp3"
"Ehmt1",3.18146521162441e-06,0.385795665839641,0.153,0.075,0.0799470393029099,"Ehmt1"
"Lysmd3",3.20574034666045e-06,0.2096943723877,0.174,0.088,0.0805570491712305,"Lysmd3"
"Ptprcap",3.26765546990432e-06,0.237687058813667,0.813,0.628,0.0821129143032256,"Ptprcap"
"2610001J05Rik",3.27142815476655e-06,0.210127225206207,0.151,0.073,0.0822077181011287,"2610001J05Rik"
"Cyth1",3.2815175970717e-06,0.226102494763939,0.198,0.104,0.0824612556968149,"Cyth1"
"Mprip",3.28551445011847e-06,0.267231916081374,0.151,0.073,0.082561692617027,"Mprip"
"Rpl7a",3.28592291473773e-06,-0.214983721099153,0.975,1,0.0825719569244443,"Rpl7a"
"Hspa5",3.4024344638281e-06,0.233820940461821,0.909,0.879,0.0854997756415364,"Hspa5"
"Phrf1",3.43740710400971e-06,0.25969583224328,0.154,0.075,0.0863786031166599,"Phrf1"
"Rbm39",3.62390933065337e-06,-0.294710184793454,0.931,0.937,0.0910652175699885,"Rbm39"
"Tug1",3.69288394164057e-06,0.230885403018953,0.175,0.089,0.092798480569486,"Tug1"
"Tma7",3.73340409784299e-06,-0.39212758649506,0.776,0.71,0.0938167115746965,"Tma7"
"E2f4",3.97011056056633e-06,0.246270235387555,0.157,0.078,0.0997649082764714,"E2f4"
"Tyrobp",3.98249530838689e-06,0.226997799418171,0.572,0.438,0.100076124604454,"Tyrobp"
"Akap8",4.19250996012882e-06,0.272303871227854,0.206,0.111,0.105353582788077,"Akap8"
"Ahcyl1",4.42882142441471e-06,0.300485449754054,0.162,0.082,0.111291853574117,"Ahcyl1"
"Itm2b",4.71405578366986e-06,-0.30654231234179,0.976,0.978,0.11845950778784,"Itm2b"
"Btg2",4.79438244492101e-06,-0.365269423811871,0.958,0.943,0.12047803645842,"Btg2"
"Tigd2",5.05670106991082e-06,0.279700896097001,0.185,0.098,0.127069841185789,"Tigd2"
"Ddx54",5.22015336418295e-06,0.247501300765284,0.196,0.105,0.131177233888553,"Ddx54"
"Pacs1",5.62930906743458e-06,0.266433243077338,0.161,0.082,0.141458907555563,"Pacs1"
"Pds5b",5.6306015122422e-06,0.307240934492914,0.158,0.08,0.141491385401134,"Pds5b"
"Cdk2ap1",5.72666476394948e-06,0.206190842652268,0.166,0.084,0.143905358853287,"Cdk2ap1"
"Usp24",6.24799570667356e-06,0.309977093622933,0.157,0.079,0.157005884113,"Usp24"
"Sp4",6.36233028408097e-06,0.248082466012448,0.159,0.08,0.159878997708671,"Sp4"
"Iqgap2",6.4455925362526e-06,0.343593492998159,0.224,0.127,0.161971294843492,"Iqgap2"
"Tln1",6.54117106637437e-06,0.212739094835011,0.798,0.593,0.164373087726921,"Tln1"
"Map1lc3b",6.60917490856482e-06,-0.280883173472942,0.718,0.707,0.166081956277325,"Map1lc3b"
"Ctsz",6.84140195330924e-06,0.201278601608019,0.163,0.083,0.171917589684708,"Ctsz"
"Wdr44",7.49106261816022e-06,0.232641405861276,0.153,0.077,0.188242912531748,"Wdr44"
"Tmed10",8.31041268920965e-06,-0.400708124914874,0.595,0.617,0.208832360467149,"Tmed10"
"Ywhaq",9.05216033006517e-06,0.20528301936085,0.611,0.409,0.227471736934208,"Ywhaq"
"Lrif1",9.08198861669393e-06,0.33815047341435,0.193,0.106,0.228221291948902,"Lrif1"
"Uqcr10",9.16421033552548e-06,-0.486021325926823,0.584,0.567,0.23028744152142,"Uqcr10"
"Myo9b",9.28529912691331e-06,0.200981247251627,0.154,0.078,0.233330281760205,"Myo9b"
"Hnrnpf",9.29141451927217e-06,-0.283996373530041,0.847,0.839,0.23348395545479,"Hnrnpf"
"Gtf3c6",9.63325219685087e-06,0.211780996375032,0.166,0.087,0.242073994454666,"Gtf3c6"
"1110038F14Rik",9.79560317762822e-06,0.215769632173115,0.177,0.094,0.24615371225062,"1110038F14Rik"
"Rabac1",1.05897478074751e-05,-0.411736359426984,0.62,0.625,0.266109772654041,"Rabac1"
"Cabin1",1.07442435927628e-05,0.20328638886186,0.176,0.093,0.269992097242535,"Cabin1"
"Vrk1",1.07934847769184e-05,0.303532078543712,0.162,0.084,0.271229478959184,"Vrk1"
"Araf",1.19073371615795e-05,0.284354769736921,0.154,0.079,0.299219475533332,"Araf"
"Sec13",1.20323026808921e-05,0.251764250889795,0.165,0.087,0.302359734068139,"Sec13"
"Nlrc3",1.23269244470631e-05,0.218816928704296,0.187,0.103,0.309763284430249,"Nlrc3"
"Ncoa2",1.40762566462162e-05,0.271012597008339,0.164,0.087,0.353722253262766,"Ncoa2"
"Cep57",1.4312445643283e-05,0.31487412801785,0.161,0.085,0.359657446570058,"Cep57"
"Brd7",1.43433361993623e-05,0.236301548816515,0.188,0.103,0.360433695353775,"Brd7"
"Rgcc",1.47283275447214e-05,-1.38948809365392,0.155,0.218,0.370108142871304,"Rgcc"
"Cd74",1.5584728682854e-05,-0.788249424926988,0.181,0.245,0.391628647071438,"Cd74"
"Furin",1.59593470920518e-05,0.265530158328775,0.228,0.132,0.401042433076168,"Furin"
"Ncoa3",1.60861523271931e-05,0.30968705755555,0.176,0.095,0.404228921830035,"Ncoa3"
"Ftl1",1.62407277585194e-05,-0.251878313615659,0.933,0.98,0.408113247843833,"Ftl1"
"Cbfb",1.70689979957077e-05,0.211767008666683,0.165,0.088,0.428926850634138,"Cbfb"
"Alkbh1",1.7724520653206e-05,0.234392232126925,0.181,0.099,0.445399479494413,"Alkbh1"
"Park7",1.7757293142153e-05,-0.401933367850746,0.636,0.621,0.446223019369163,"Park7"
"Gabarap",1.87136038319062e-05,-0.257437855038172,0.757,0.766,0.47025415069197,"Gabarap"
"Ccl4",2.07085083166547e-05,0.622740954052617,0.363,0.265,0.520384105489216,"Ccl4"
"Kidins220",2.16987181836792e-05,0.244516919275546,0.155,0.082,0.545267089237674,"Kidins220"
"Atg12",2.18721663622511e-05,0.265580525691721,0.18,0.099,0.549625668517009,"Atg12"
"Tcf4",2.36590390812493e-05,0.504803740268179,0.16,0.087,0.594527993072715,"Tcf4"
"Ppp1r14b",2.7176279018833e-05,-0.551707640957544,0.505,0.511,0.682912715464255,"Ppp1r14b"
"Hopx",2.8111906155245e-05,0.220101560786795,0.222,0.13,0.706424089775151,"Hopx"
"Eloa",2.87946184238686e-05,0.233804872310319,0.177,0.098,0.723579966373395,"Eloa"
"Slc25a5",2.93904670340431e-05,-0.26344413600253,0.789,0.854,0.738553046098468,"Slc25a5"
"Dusp1",3.14911626159588e-05,-0.483199012041888,0.641,0.635,0.791341425376428,"Dusp1"
"Mrpl42",3.31807117300234e-05,-0.228402225871879,0.242,0.14,0.833798105063758,"Mrpl42"
"Aldoa",3.41320415965924e-05,-0.242253450536667,0.74,0.76,0.85770407328077,"Aldoa"
"Nolc1",3.42998384672202e-05,0.219145092151088,0.208,0.121,0.861920640842776,"Nolc1"
"Selenop",3.47090056666434e-05,-1.55825660736979,0.134,0.189,0.872202603397082,"Selenop"
"Csnk1a1",3.53530769467566e-05,-0.330463532640306,0.703,0.692,0.888387470595046,"Csnk1a1"
"Snrpf",4.63984850536654e-05,-0.58404925300396,0.598,0.52,1,"Snrpf"
"Trbc1",4.7293611891704e-05,0.256385932062735,0.575,0.426,1,"Trbc1"
"Cyb5a",4.91180172511254e-05,-0.655601402484328,0.343,0.375,1,"Cyb5a"
"Tax1bp1",5.6572350067277e-05,-0.223132428330843,0.819,0.849,1,"Tax1bp1"
"Junb",5.90097726395259e-05,-0.337090693789868,0.969,0.963,1,"Junb"
"Dynll2",7.93355044690824e-05,0.256894828812299,0.338,0.22,1,"Dynll2"
"Flt3l",7.95875061884245e-05,0.254663810651243,0.153,0.084,1,"Flt3l"
"Pnrc1",7.99357059367465e-05,-0.288232657094636,0.854,0.803,1,"Pnrc1"
"Ccl3",8.00857531585469e-05,1.03593459024859,0.165,0.098,1,"Ccl3"
"Inpp4b",8.8736817996472e-05,-0.94079374225606,0.214,0.268,1,"Inpp4b"
"Atp5f1",9.06113034160792e-05,-0.283634372922487,0.812,0.8,1,"Atp5f1"
"Xcl1",0.000124486014216165,0.269408293405638,0.467,0.362,1,"Xcl1"
"Gadd45b",0.000152260401088299,0.210580663091609,0.392,0.283,1,"Gadd45b"
"Sh3bgrl",0.000152434561168518,0.227219682851489,0.24,0.15,1,"Sh3bgrl"
"Ech1",0.000154749067188881,-0.208034895004413,0.278,0.168,1,"Ech1"
"Ndufa7",0.000164245847709609,-0.332255604267988,0.638,0.618,1,"Ndufa7"
"Ndufb11",0.000166250030052683,-0.313641060085873,0.718,0.705,1,"Ndufb11"
"Pfdn5",0.000212601001790878,-0.23969842974666,0.956,0.96,1,"Pfdn5"
"Mycbp2",0.000218866487873834,0.243562000053399,0.715,0.567,1,"Mycbp2"
"Hcst",0.000230303430607714,-0.451886713526098,0.718,0.637,1,"Hcst"
"Srsf5",0.000251117976445733,-0.426784087440995,0.71,0.625,1,"Srsf5"
"Set",0.000258329983217863,-0.28449327650046,0.767,0.71,1,"Set"
"Oaz1",0.000266249544973727,-0.204419768085796,0.991,0.991,1,"Oaz1"
"Ppp1r2",0.000291962418340492,-0.276026770699668,0.206,0.124,1,"Ppp1r2"
"Ppdpf",0.000301163755013794,-0.272371718785933,0.333,0.206,1,"Ppdpf"
"Atp5g2",0.000326148576426371,-0.230942374858655,0.874,0.905,1,"Atp5g2"
"Cfdp1",0.000339589954499388,-0.226496283649836,0.211,0.127,1,"Cfdp1"
"Pts",0.000356553263874973,-0.237963633721676,0.225,0.137,1,"Pts"
"Trac",0.000413888000971686,0.209083478767556,0.344,0.248,1,"Trac"
"Pdhb",0.000453846280604346,-0.267351346801363,0.222,0.136,1,"Pdhb"
"Huwe1",0.00046774655920602,-0.241765960537486,0.324,0.203,1,"Huwe1"
"Nap1l1",0.000478344104240875,-0.442608959853684,0.518,0.497,1,"Nap1l1"
"Glrx",0.000504370155573182,0.318301549308522,0.173,0.108,1,"Glrx"
"Arpc1a",0.000626273101097038,-0.228070839938488,0.208,0.129,1,"Arpc1a"
"Pcm1",0.000728837824740269,-0.214111796548931,0.238,0.151,1,"Pcm1"
"Rnf130",0.000901617264160619,-0.241791475794495,0.259,0.164,1,"Rnf130"
"Ramac",0.000907384164286041,-0.2738097502206,0.25,0.156,1,"Ramac"
"Naxd",0.000953775639386786,-0.314120546028933,0.18,0.109,1,"Naxd"
"Hdlbp",0.000989371865946467,-0.474061262784611,0.396,0.414,1,"Hdlbp"
"Ppp1r11",0.00111000983616623,-0.229536111582822,0.401,0.261,1,"Ppp1r11"
